Date;Mnemo;Nom_court;Cours_rfrnc
26/06/2025;REG;LAREGIONALE;42500
26/06/2025;BANGE;BANGE;207300
26/06/2025;SCGRE;SCG-Re;21500
27/06/2025;SEMC;SEMC;50000
27/06/2025;SAF;SAFACAM;26500
27/06/2025;SOCAP;SOCAPALM;45000
27/06/2025;REG;LAREGIONALE;42500
27/06/2025;BANGE;BANGE;207300
27/06/2025;SCGRE;SCG-Re;21500
01/07/2025;SEMC;SEMC;50000
01/07/2025;SAF;SAFACAM;26500
01/07/2025;SOCAP;SOCAPALM;45000
01/07/2025;REG;LAREGIONALE;42500
01/07/2025;BANGE;BANGE;207300
01/07/2025;SCGRE;SCG-Re;21500
30/06/2025;SEMC;SEMC;50000
30/06/2025;SAF;SAFACAM;26500
30/06/2025;SOCAP;SOCAPALM;45000
30/06/2025;REG;LAREGIONALE;42500
30/06/2025;BANGE;BANGE;207300
30/06/2025;SCGRE;SCG-Re;21500
02/07/2025;SEMC;SEMC;50000
02/07/2025;SAF;SAFACAM;26500
02/07/2025;SOCAP;SOCAPALM;45000
02/07/2025;REG;LAREGIONALE;42500
02/07/2025;BANGE;BANGE;207300
02/07/2025;SCGRE;SCG-Re;21500
07/07/2025;SEMC;SEMC;49500
07/07/2025;SAF;SAFACAM;26500
07/07/2025;SOCAP;SOCAPALM;45000
07/07/2025;REG;LAREGIONALE;42500
07/07/2025;BANGE;BANGE;207300
07/07/2025;SCGRE;SCG-Re;21500
03/07/2025;SEMC;SEMC;50000
03/07/2025;SAF;SAFACAM;26500
03/07/2025;SOCAP;SOCAPALM;45100
03/07/2025;REG;LAREGIONALE;42500
03/07/2025;BANGE;BANGE;207300
03/07/2025;SCGRE;SCG-Re;21500
04/07/2025;SEMC;SEMC;50000
04/07/2025;SAF;SAFACAM;26500
04/07/2025;SOCAP;SOCAPALM;45000
04/07/2025;REG;LAREGIONALE;42500
04/07/2025;BANGE;BANGE;207300
04/07/2025;SCGRE;SCG-Re;21500
08/07/2025;SEMC;SEMC;49500
08/07/2025;SAF;SAFACAM;26500
08/07/2025;SOCAP;SOCAPALM;45000
08/07/2025;REG;LAREGIONALE;42500
08/07/2025;BANGE;BANGE;207350
08/07/2025;SCGRE;SCG-Re;21500
09/07/2025;SEMC;SEMC;49500
09/07/2025;SAF;SAFACAM;26500
09/07/2025;SOCAP;SOCAPALM;45000
09/07/2025;REG;LAREGIONALE;42500
09/07/2025;BANGE;BANGE;207350
09/07/2025;SCGRE;SCG-Re;21500
10/07/2025;SEMC;SEMC;49500
10/07/2025;SAF;SAFACAM;26500
10/07/2025;SOCAP;SOCAPALM;45000
10/07/2025;REG;LAREGIONALE;42500
10/07/2025;BANGE;BANGE;207350
10/07/2025;SCGRE;SCG-Re;21500
11/07/2025;SEMC;SEMC;49500
11/07/2025;SAF;SAFACAM;26500
11/07/2025;SOCAP;SOCAPALM;45000
11/07/2025;REG;LAREGIONALE;42500
11/07/2025;BANGE;BANGE;207350
11/07/2025;SCGRE;SCG-Re;21500
14/07/2025;SEMC;SEMC;49500
14/07/2025;SAF;SAFACAM;26500
14/07/2025;SOCAP;SOCAPALM;45000
14/07/2025;REG;LAREGIONALE;42500
14/07/2025;BANGE;BANGE;207350
14/07/2025;SCGRE;SCG-Re;21500
15/07/2025;SEMC;SEMC;49500
15/07/2025;SAF;SAFACAM;26500
15/07/2025;SOCAP;SOCAPALM;45000
15/07/2025;REG;LAREGIONALE;42500
15/07/2025;BANGE;BANGE;207350
15/07/2025;SCGRE;SCG-Re;21500
16/07/2025;SEMC;SEMC;49500
16/07/2025;SAF;SAFACAM;24500
16/07/2025;SOCAP;SOCAPALM;45000
16/07/2025;REG;LAREGIONALE;42500
16/07/2025;BANGE;BANGE;207350
16/07/2025;SCGRE;SCG-Re;21500
17/07/2025;SEMC;SEMC;49500
17/07/2025;SAF;SAFACAM;24500
17/07/2025;SOCAP;SOCAPALM;45000
17/07/2025;REG;LAREGIONALE;42500
17/07/2025;BANGE;BANGE;207350
17/07/2025;SCGRE;SCG-Re;21500
18/07/2025;SEMC;SEMC;49500
18/07/2025;SAF;SAFACAM;24500
18/07/2025;SOCAP;SOCAPALM;45000
18/07/2025;REG;LAREGIONALE;42500
18/07/2025;BANGE;BANGE;207350
18/07/2025;SCGRE;SCG-Re;21500
21/07/2025;SEMC;SEMC;49500
21/07/2025;SAF;SAFACAM;24500
21/07/2025;SOCAP;SOCAPALM;45000
21/07/2025;REG;LAREGIONALE;42500
21/07/2025;BANGE;BANGE;207350
21/07/2025;SCGRE;SCG-Re;21500
22/07/2025;SEMC;SEMC;49500
22/07/2025;SAF;SAFACAM;24500
22/07/2025;SOCAP;SOCAPALM;45000
22/07/2025;REG;LAREGIONALE;42500
22/07/2025;BANGE;BANGE;207350
22/07/2025;SCGRE;SCG-Re;21500
23/07/2025;SEMC;SEMC;49500
23/07/2025;SAF;SAFACAM;24500
23/07/2025;SOCAP;SOCAPALM;45000
23/07/2025;REG;LAREGIONALE;42500
23/07/2025;BANGE;BANGE;207350
23/07/2025;SCGRE;SCG-Re;21500
24/07/2025;SEMC;SEMC;49500
24/07/2025;SAF;SAFACAM;24500
24/07/2025;SOCAP;SOCAPALM;42500
24/07/2025;REG;LAREGIONALE;42500
24/07/2025;BANGE;BANGE;207350
24/07/2025;SCGRE;SCG-Re;21510
25/07/2025;SEMC;SEMC;49500
25/07/2025;SAF;SAFACAM;24500
25/07/2025;SOCAP;SOCAPALM;42500
25/07/2025;REG;LAREGIONALE;42500
25/07/2025;BANGE;BANGE;207350
25/07/2025;SCGRE;SCG-Re;21510
28/07/2025;SEMC;SEMC;49500
28/07/2025;SAF;SAFACAM;24500
28/07/2025;SOCAP;SOCAPALM;46750
28/07/2025;REG;LAREGIONALE;42500
28/07/2025;BANGE;BANGE;207350
28/07/2025;SCGRE;SCG-Re;21510
29/07/2025;SEMC;SEMC;49500
29/07/2025;SAF;SAFACAM;24500
29/07/2025;SOCAP;SOCAPALM;46750
29/07/2025;REG;LAREGIONALE;42500
29/07/2025;BANGE;BANGE;207350
29/07/2025;SCGRE;SCG-Re;21510
30/07/2025;SEMC;SEMC;49500
30/07/2025;SAF;SAFACAM;24500
30/07/2025;SOCAP;SOCAPALM;46750
30/07/2025;REG;LAREGIONALE;42500
30/07/2025;BANGE;BANGE;207350
30/07/2025;SCGRE;SCG-Re;21510
31/07/2025;SEMC;SEMC;49000
31/07/2025;SAF;SAFACAM;24500
31/07/2025;SOCAP;SOCAPALM;46750
31/07/2025;REG;LAREGIONALE;42500
31/07/2025;BANGE;BANGE;207350
31/07/2025;SCGRE;SCG-Re;21500
01/08/2025;SEMC;SEMC;49000
01/08/2025;SAF;SAFACAM;24500
01/08/2025;SOCAP;SOCAPALM;46750
01/08/2025;REG;LAREGIONALE;42500
01/08/2025;BANGE;BANGE;207350
01/08/2025;SCGRE;SCG-Re;21500
04/08/2025;SEMC;SEMC;49000
04/08/2025;SAF;SAFACAM;24500
04/08/2025;SOCAP;SOCAPALM;46750
04/08/2025;REG;LAREGIONALE;42500
04/08/2025;BANGE;BANGE;207350
04/08/2025;SCGRE;SCG-Re;21500
05/08/2025;SEMC;SEMC;49000
05/08/2025;SAF;SAFACAM;24500
05/08/2025;SOCAP;SOCAPALM;46750
05/08/2025;REG;LAREGIONALE;42500
05/08/2025;BANGE;BANGE;207350
05/08/2025;SCGRE;SCG-Re;21500
06/08/2025;SEMC;SEMC;49000
06/08/2025;SAF;SAFACAM;24500
06/08/2025;SOCAP;SOCAPALM;46750
06/08/2025;REG;LAREGIONALE;42500
06/08/2025;BANGE;BANGE;207350
06/08/2025;SCGRE;SCG-Re;21500
07/08/2025;SEMC;SEMC;49000
07/08/2025;SAF;SAFACAM;24500
07/08/2025;SOCAP;SOCAPALM;46750
07/08/2025;REG;LAREGIONALE;42500
07/08/2025;BANGE;BANGE;202878
07/08/2025;SCGRE;SCG-Re;21500
08/08/2025;SEMC;SEMC;49000
08/08/2025;SAF;SAFACAM;24500
08/08/2025;SOCAP;SOCAPALM;46750
08/08/2025;REG;LAREGIONALE;42000
08/08/2025;BANGE;BANGE;202878
08/08/2025;SCGRE;SCG-Re;21500
11/08/2025;SEMC;SEMC;49000
11/08/2025;SAF;SAFACAM;24500
11/08/2025;SOCAP;SOCAPALM;46750
11/08/2025;REG;LAREGIONALE;42000
11/08/2025;BANGE;BANGE;202878
11/08/2025;SCGRE;SCG-Re;21500
12/08/2025;SEMC;SEMC;49000
12/08/2025;SAF;SAFACAM;24500
12/08/2025;SOCAP;SOCAPALM;46750
12/08/2025;REG;LAREGIONALE;42000
12/08/2025;BANGE;BANGE;202878
12/08/2025;SCGRE;SCG-Re;21500
13/08/2025;SEMC;SEMC;49000
13/08/2025;SAF;SAFACAM;24500
13/08/2025;SOCAP;SOCAPALM;46750
13/08/2025;REG;LAREGIONALE;42000
13/08/2025;BANGE;BANGE;202878
13/08/2025;SCGRE;SCG-Re;21500
14/08/2025;SEMC;SEMC;49000
14/08/2025;SAF;SAFACAM;24500
14/08/2025;SOCAP;SOCAPALM;46750
14/08/2025;REG;LAREGIONALE;42000
14/08/2025;BANGE;BANGE;202878
14/08/2025;SCGRE;SCG-Re;21500
18/08/2025;SEMC;SEMC;49000
18/08/2025;SAF;SAFACAM;24500
18/08/2025;SOCAP;SOCAPALM;47000
18/08/2025;REG;LAREGIONALE;42000
18/08/2025;BANGE;BANGE;202878
18/08/2025;SCGRE;SCG-Re;21500
19/08/2025;SEMC;SEMC;49000
19/08/2025;SAF;SAFACAM;24500
19/08/2025;SOCAP;SOCAPALM;47000
19/08/2025;REG;LAREGIONALE;42000
19/08/2025;BANGE;BANGE;202878
19/08/2025;SCGRE;SCG-Re;21500
20/08/2025;SEMC;SEMC;49000
20/08/2025;SAF;SAFACAM;24500
20/08/2025;SOCAP;SOCAPALM;47000
20/08/2025;REG;LAREGIONALE;42000
20/08/2025;BANGE;BANGE;202878
20/08/2025;SCGRE;SCG-Re;21500
21/08/2025;SEMC;SEMC;49000
21/08/2025;SAF;SAFACAM;24500
21/08/2025;SOCAP;SOCAPALM;47000
21/08/2025;REG;LAREGIONALE;42000
21/08/2025;BANGE;BANGE;202878
21/08/2025;SCGRE;SCG-Re;21500
22/08/2025;SEMC;SEMC;49000
22/08/2025;SAF;SAFACAM;24500
22/08/2025;SOCAP;SOCAPALM;47000
22/08/2025;REG;LAREGIONALE;42000
22/08/2025;BANGE;BANGE;202878
22/08/2025;SCGRE;SCG-Re;21500
25/08/2025;SEMC;SEMC;49000
25/08/2025;SAF;SAFACAM;24500
25/08/2025;SOCAP;SOCAPALM;47000
25/08/2025;REG;LAREGIONALE;42000
25/08/2025;BANGE;BANGE;202878
25/08/2025;SCGRE;SCG-Re;21500
26/08/2025;SEMC;SEMC;49000
26/08/2025;SAF;SAFACAM;24500
26/08/2025;SOCAP;SOCAPALM;47001
26/08/2025;REG;LAREGIONALE;42000
26/08/2025;BANGE;BANGE;202878
26/08/2025;SCGRE;SCG-Re;21500
28/08/2025;SEMC;SEMC;49000
28/08/2025;SAF;SAFACAM;24500
28/08/2025;SOCAP;SOCAPALM;47001
28/08/2025;REG;LAREGIONALE;42000
28/08/2025;BANGE;BANGE;202878
28/08/2025;SCGRE;SCG-Re;21500
27/08/2025;SEMC;SEMC;49000
27/08/2025;SAF;SAFACAM;24500
27/08/2025;SOCAP;SOCAPALM;47001
27/08/2025;REG;LAREGIONALE;42000
27/08/2025;BANGE;BANGE;202878
27/08/2025;SCGRE;SCG-Re;21500
29/08/2025;SEMC;SEMC;49000
29/08/2025;SAF;SAFACAM;24500
29/08/2025;SOCAP;SOCAPALM;47001
29/08/2025;REG;LAREGIONALE;42000
29/08/2025;BANGE;BANGE;202878
29/08/2025;SCGRE;SCG-Re;21500
01/09/2025;SEMC;SEMC;49000
01/09/2025;SAF;SAFACAM;24500
01/09/2025;SOCAP;SOCAPALM;47001
01/09/2025;REG;LAREGIONALE;42000
01/09/2025;BANGE;BANGE;202878
01/09/2025;SCGRE;SCG-Re;21500
02/09/2025;SEMC;SEMC;49000
02/09/2025;SAF;SAFACAM;24500
02/09/2025;SOCAP;SOCAPALM;47001
02/09/2025;REG;LAREGIONALE;42000
02/09/2025;BANGE;BANGE;202878
02/09/2025;SCGRE;SCG-Re;21500
04/09/2025;SEMC;SEMC;49000
04/09/2025;SAF;SAFACAM;24500
04/09/2025;SOCAP;SOCAPALM;47500
04/09/2025;REG;LAREGIONALE;42000
04/09/2025;BANGE;BANGE;202878
04/09/2025;SCGRE;SCG-Re;21500
05/09/2025;SEMC;SEMC;49000
05/09/2025;SAF;SAFACAM;24500
05/09/2025;SOCAP;SOCAPALM;47500
05/09/2025;REG;LAREGIONALE;42000
05/09/2025;BANGE;BANGE;202878
05/09/2025;SCGRE;SCG-Re;21500
03/09/2025;SEMC;SEMC;49000
03/09/2025;SAF;SAFACAM;24500
03/09/2025;SOCAP;SOCAPALM;47001
03/09/2025;REG;LAREGIONALE;42000
03/09/2025;BANGE;BANGE;202878
03/09/2025;SCGRE;SCG-Re;21500
08/09/2025;SEMC;SEMC;49000
08/09/2025;SAF;SAFACAM;24500
08/09/2025;SOCAP;SOCAPALM;47500
08/09/2025;REG;LAREGIONALE;42000
08/09/2025;BANGE;BANGE;202878
08/09/2025;SCGRE;SCG-Re;21500
09/09/2025;SEMC;SEMC;49000
09/09/2025;SAF;SAFACAM;24500
09/09/2025;SOCAP;SOCAPALM;47500
09/09/2025;REG;LAREGIONALE;42000
09/09/2025;BANGE;BANGE;202878
09/09/2025;SCGRE;SCG-Re;21500
10/09/2025;SEMC;SEMC;49000
10/09/2025;SAF;SAFACAM;24500
10/09/2025;SOCAP;SOCAPALM;48000
10/09/2025;REG;LAREGIONALE;42000
10/09/2025;BANGE;BANGE;202878
10/09/2025;SCGRE;SCG-Re;21500
11/09/2025;SEMC;SEMC;49000
11/09/2025;SAF;SAFACAM;24500
11/09/2025;SOCAP;SOCAPALM;48000
11/09/2025;REG;LAREGIONALE;42000
11/09/2025;BANGE;BANGE;202878
11/09/2025;SCGRE;SCG-Re;21500
12/09/2025;SEMC;SEMC;49000
12/09/2025;SAF;SAFACAM;26500
12/09/2025;SOCAP;SOCAPALM;48000
12/09/2025;REG;LAREGIONALE;42000
12/09/2025;BANGE;BANGE;202878
12/09/2025;SCGRE;SCG-Re;21500
15/09/2025;SEMC;SEMC;49000
15/09/2025;SAF;SAFACAM;26500
15/09/2025;SOCAP;SOCAPALM;48000
15/09/2025;REG;LAREGIONALE;42000
15/09/2025;BANGE;BANGE;202878
15/09/2025;SCGRE;SCG-Re;21500
16/09/2025;SEMC;SEMC;49000
16/09/2025;SAF;SAFACAM;26500
16/09/2025;SOCAP;SOCAPALM;48000
16/09/2025;REG;LAREGIONALE;42000
16/09/2025;BANGE;BANGE;202878
16/09/2025;SCGRE;SCG-Re;21500
17/09/2025;SEMC;SEMC;49000
17/09/2025;SAF;SAFACAM;26500
17/09/2025;SOCAP;SOCAPALM;48000
17/09/2025;REG;LAREGIONALE;42000
17/09/2025;BANGE;BANGE;202878
17/09/2025;SCGRE;SCG-Re;21500
18/09/2025;SEMC;SEMC;49000
18/09/2025;SAF;SAFACAM;26500
18/09/2025;SOCAP;SOCAPALM;48000
18/09/2025;REG;LAREGIONALE;42000
18/09/2025;BANGE;BANGE;202878
18/09/2025;SCGRE;SCG-Re;21500
19/09/2025;SEMC;SEMC;49000
19/09/2025;SAF;SAFACAM;26500
19/09/2025;SOCAP;SOCAPALM;48500
19/09/2025;REG;LAREGIONALE;42000
19/09/2025;BANGE;BANGE;202878
19/09/2025;SCGRE;SCG-Re;21500
22/09/2025;SEMC;SEMC;49000
22/09/2025;SAF;SAFACAM;26500
22/09/2025;SOCAP;SOCAPALM;48500
22/09/2025;REG;LAREGIONALE;42000
22/09/2025;BANGE;BANGE;202878
22/09/2025;SCGRE;SCG-Re;21500
23/09/2025;SEMC;SEMC;49000
23/09/2025;SAF;SAFACAM;27000
23/09/2025;SOCAP;SOCAPALM;48500
23/09/2025;REG;LAREGIONALE;42000
23/09/2025;BANGE;BANGE;202878
23/09/2025;SCGRE;SCG-Re;21500
24/09/2025;SEMC;SEMC;49000
24/09/2025;SAF;SAFACAM;27000
24/09/2025;SOCAP;SOCAPALM;48500
24/09/2025;REG;LAREGIONALE;42000
24/09/2025;BANGE;BANGE;202878
24/09/2025;SCGRE;SCG-Re;21500
25/09/2025;SEMC;SEMC;49000
25/09/2025;SAF;SAFACAM;27000
25/09/2025;SOCAP;SOCAPALM;48500
25/09/2025;REG;LAREGIONALE;42000
25/09/2025;BANGE;BANGE;202878
25/09/2025;SCGRE;SCG-Re;21500
26/09/2025;SEMC;SEMC;49001
26/09/2025;SAF;SAFACAM;26500
26/09/2025;SOCAP;SOCAPALM;48500
26/09/2025;REG;LAREGIONALE;42000
26/09/2025;BANGE;BANGE;202878
26/09/2025;SCGRE;SCG-Re;21500
30/09/2025;SEMC;SEMC;49001
30/09/2025;SAF;SAFACAM;27000
30/09/2025;SOCAP;SOCAPALM;48500
30/09/2025;REG;LAREGIONALE;42000
30/09/2025;BANGE;BANGE;207350
30/09/2025;SCGRE;SCG-Re;21500
29/09/2025;SEMC;SEMC;49000
29/09/2025;SAF;SAFACAM;26500
29/09/2025;SOCAP;SOCAPALM;48500
29/09/2025;REG;LAREGIONALE;42000
29/09/2025;BANGE;BANGE;202878
29/09/2025;SCGRE;SCG-Re;21500
29/09/2025;SAF;SAFACAM;27000
29/09/2025;SOCAP;SOCAPALM;48500
29/09/2025;REG;LAREGIONALE;42000
29/09/2025;SCGRE;SCG-Re;21500
01/10/2025;SEMC;SEMC;49001
01/10/2025;SAF;SAFACAM;27000
01/10/2025;SOCAP;SOCAPALM;48500
01/10/2025;REG;LAREGIONALE;42000
01/10/2025;BANGE;BANGE;207350
01/10/2025;SCGRE;SCG-Re;21500
01/10/2025;SAF;SAFACAM;27000
01/10/2025;SOCAP;SOCAPALM;48500
01/10/2025;REG;LAREGIONALE;42000
01/10/2025;SCGRE;SCG-Re;21500
02/10/2025;SEMC;SEMC;49001
02/10/2025;SAF;SAFACAM;27000
02/10/2025;SOCAP;SOCAPALM;48500
02/10/2025;REG;LAREGIONALE;42000
02/10/2025;BANGE;BANGE;207350
02/10/2025;SCGRE;SCG-Re;21500
03/10/2025;SEMC;SEMC;49001
03/10/2025;SAF;SAFACAM;27000
03/10/2025;SOCAP;SOCAPALM;48500
03/10/2025;REG;LAREGIONALE;42000
03/10/2025;BANGE;BANGE;207350
03/10/2025;SCGRE;SCG-Re;21500
03/10/2025;SAF;SAFACAM;27000
03/10/2025;SOCAP;SOCAPALM;48500
03/10/2025;REG;LAREGIONALE;42000
03/10/2025;SCGRE;SCG-Re;21500
06/10/2025;SEMC;SEMC;49000
06/10/2025;SAF;SAFACAM;27000
06/10/2025;SOCAP;SOCAPALM;48500
06/10/2025;REG;LAREGIONALE;42000
06/10/2025;BANGE;BANGE;207350
06/10/2025;SCGRE;SCG-Re;21500
06/10/2025;SAF;SAFACAM;27000
06/10/2025;SOCAP;SOCAPALM;48500
06/10/2025;REG;LAREGIONALE;42000
06/10/2025;SCGRE;SCG-Re;21500
07/10/2025;SEMC;SEMC;49000
07/10/2025;SAF;SAFACAM;27000
07/10/2025;SOCAP;SOCAPALM;48500
07/10/2025;REG;LAREGIONALE;42000
07/10/2025;BANGE;BANGE;207350
07/10/2025;SCGRE;SCG-Re;21500
07/10/2025;SAF;SAFACAM;27000
07/10/2025;SOCAP;SOCAPALM;48500
07/10/2025;REG;LAREGIONALE;42000
07/10/2025;SCGRE;SCG-Re;21500
08/10/2025;SEMC;SEMC;49000
08/10/2025;SAF;SAFACAM;27000
08/10/2025;SOCAP;SOCAPALM;48500
08/10/2025;REG;LAREGIONALE;42000
08/10/2025;BANGE;BANGE;207350
08/10/2025;SCGRE;SCG-Re;21500
08/10/2025;SAF;SAFACAM;27000
08/10/2025;SOCAP;SOCAPALM;48500
08/10/2025;REG;LAREGIONALE;42000
08/10/2025;SCGRE;SCG-Re;21500
09/10/2025;SEMC;SEMC;49000
09/10/2025;SAF;SAFACAM;27000
09/10/2025;SOCAP;SOCAPALM;48500
09/10/2025;REG;LAREGIONALE;42000
09/10/2025;BANGE;BANGE;207350
09/10/2025;SCGRE;SCG-Re;21500
09/10/2025;SAF;SAFACAM;27000
09/10/2025;SOCAP;SOCAPALM;48500
09/10/2025;REG;LAREGIONALE;42000
09/10/2025;SCGRE;SCG-Re;21500
10/10/2025;SEMC;SEMC;49000
10/10/2025;SAF;SAFACAM;27000
10/10/2025;SOCAP;SOCAPALM;48500
10/10/2025;REG;LAREGIONALE;42000
10/10/2025;BANGE;BANGE;207350
10/10/2025;SCGRE;SCG-Re;21500
10/10/2025;SAF;SAFACAM;27000
10/10/2025;SOCAP;SOCAPALM;48500
10/10/2025;REG;LAREGIONALE;42000
10/10/2025;SCGRE;SCG-Re;21500
13/10/2025;SEMC;SEMC;49000
13/10/2025;SAF;SAFACAM;27000
13/10/2025;SOCAP;SOCAPALM;48500
13/10/2025;REG;LAREGIONALE;42000
13/10/2025;BANGE;BANGE;207350
13/10/2025;SCGRE;SCG-Re;21500
13/10/2025;SAF;SAFACAM;27000
13/10/2025;SOCAP;SOCAPALM;48500
13/10/2025;REG;LAREGIONALE;42000
13/10/2025;SCGRE;SCG-Re;21500
14/10/2025;SEMC;SEMC;49000
14/10/2025;SAF;SAFACAM;27000
14/10/2025;SOCAP;SOCAPALM;48500
14/10/2025;REG;LAREGIONALE;42000
14/10/2025;BANGE;BANGE;207350
14/10/2025;SCGRE;SCG-Re;21500
14/10/2025;SAF;SAFACAM;27000
14/10/2025;SOCAP;SOCAPALM;48500
14/10/2025;REG;LAREGIONALE;42000
14/10/2025;SCGRE;SCG-Re;21500
17/10/2025;SEMC;SEMC;49000
17/10/2025;SAF;SAFACAM;26500
17/10/2025;SOCAP;SOCAPALM;48500
17/10/2025;REG;LAREGIONALE;42000
17/10/2025;BANGE;BANGE;207350
17/10/2025;SCGRE;SCG-Re;21500
17/10/2025;SAF;SAFACAM;26500
17/10/2025;SOCAP;SOCAPALM;48500
17/10/2025;REG;LAREGIONALE;42000
17/10/2025;SCGRE;SCG-Re;21500
16/10/2025;SEMC;SEMC;49000
16/10/2025;SAF;SAFACAM;27000
16/10/2025;SOCAP;SOCAPALM;48500
16/10/2025;REG;LAREGIONALE;42000
16/10/2025;BANGE;BANGE;207350
16/10/2025;SCGRE;SCG-Re;21500
16/10/2025;SAF;SAFACAM;26500
16/10/2025;SOCAP;SOCAPALM;48500
16/10/2025;REG;LAREGIONALE;42000
16/10/2025;SCGRE;SCG-Re;21500
15/10/2025;SEMC;SEMC;49000
15/10/2025;SAF;SAFACAM;27000
15/10/2025;SOCAP;SOCAPALM;48500
15/10/2025;REG;LAREGIONALE;42000
15/10/2025;BANGE;BANGE;207350
15/10/2025;SCGRE;SCG-Re;21500
15/10/2025;SAF;SAFACAM;27000
15/10/2025;SOCAP;SOCAPALM;48500
15/10/2025;REG;LAREGIONALE;42000
15/10/2025;SCGRE;SCG-Re;21500
20/10/2025;SEMC;SEMC;49000
20/10/2025;SAF;SAFACAM;26500
20/10/2025;SOCAP;SOCAPALM;48500
20/10/2025;REG;LAREGIONALE;42000
20/10/2025;BANGE;BANGE;207350
20/10/2025;SCGRE;SCG-Re;21500
20/10/2025;SAF;SAFACAM;28500
20/10/2025;SOCAP;SOCAPALM;48500
20/10/2025;REG;LAREGIONALE;42000
20/10/2025;SCGRE;SCG-Re;21500
21/10/2025;SEMC;SEMC;49000
21/10/2025;SAF;SAFACAM;28500
21/10/2025;SOCAP;SOCAPALM;48500
21/10/2025;REG;LAREGIONALE;42000
21/10/2025;BANGE;BANGE;207350
21/10/2025;SCGRE;SCG-Re;21500
21/10/2025;SAF;SAFACAM;28500
21/10/2025;SOCAP;SOCAPALM;48500
21/10/2025;REG;LAREGIONALE;42000
21/10/2025;SCGRE;SCG-Re;21500
22/10/2025;SEMC;SEMC;49000
22/10/2025;SAF;SAFACAM;28500
22/10/2025;SOCAP;SOCAPALM;48500
22/10/2025;REG;LAREGIONALE;42000
22/10/2025;BANGE;BANGE;207350
22/10/2025;SCGRE;SCG-Re;21500
22/10/2025;SAF;SAFACAM;28500
22/10/2025;SOCAP;SOCAPALM;48500
22/10/2025;REG;LAREGIONALE;42000
22/10/2025;SCGRE;SCG-Re;21500
27/10/2025;SEMC;SEMC;49000
27/10/2025;SAF;SAFACAM;28500
27/10/2025;SOCAP;SOCAPALM;48500
27/10/2025;REG;LAREGIONALE;42000
27/10/2025;BANGE;BANGE;207350
27/10/2025;SCGRE;SCG-Re;21500
23/10/2025;SEMC;SEMC;49000
23/10/2025;SAF;SAFACAM;28500
23/10/2025;SOCAP;SOCAPALM;48500
23/10/2025;REG;LAREGIONALE;42000
23/10/2025;BANGE;BANGE;207350
23/10/2025;SCGRE;SCG-Re;21500
24/10/2025;SEMC;SEMC;49000
24/10/2025;SAF;SAFACAM;28500
24/10/2025;SOCAP;SOCAPALM;48500
24/10/2025;REG;LAREGIONALE;42000
24/10/2025;BANGE;BANGE;207350
24/10/2025;SCGRE;SCG-Re;21500
24/10/2025;SAF;SAFACAM;28500
24/10/2025;SOCAP;SOCAPALM;48500
24/10/2025;REG;LAREGIONALE;42000
24/10/2025;SCGRE;SCG-Re;21500
28/10/2025;SEMC;SEMC;49000
28/10/2025;SAF;SAFACAM;28500
28/10/2025;SOCAP;SOCAPALM;48500
28/10/2025;REG;LAREGIONALE;42000
28/10/2025;BANGE;BANGE;207350
28/10/2025;SCGRE;SCG-Re;21500
29/10/2025;SEMC;SEMC;49000
29/10/2025;SAF;SAFACAM;28500
29/10/2025;SOCAP;SOCAPALM;48500
29/10/2025;REG;LAREGIONALE;42000
29/10/2025;BANGE;BANGE;207350
29/10/2025;SCGRE;SCG-Re;21500
29/10/2025;SAF;SAFACAM;28500
29/10/2025;SOCAP;SOCAPALM;48500
29/10/2025;REG;LAREGIONALE;42000
29/10/2025;SCGRE;SCG-Re;21500
31/10/2025;SEMC;SEMC;49000
31/10/2025;SAF;SAFACAM;28500
31/10/2025;SOCAP;SOCAPALM;48500
31/10/2025;REG;LAREGIONALE;42000
31/10/2025;BANGE;BANGE;207350
31/10/2025;SCGRE;SCG-Re;21500
30/10/2025;SEMC;SEMC;49000
30/10/2025;SAF;SAFACAM;28500
30/10/2025;SOCAP;SOCAPALM;48500
30/10/2025;REG;LAREGIONALE;42000
30/10/2025;BANGE;BANGE;207350
30/10/2025;SCGRE;SCG-Re;21500
30/10/2025;SAF;SAFACAM;28500
30/10/2025;SOCAP;SOCAPALM;48500
30/10/2025;REG;LAREGIONALE;42000
30/10/2025;SCGRE;SCG-Re;21500
05/11/2025;SEMC;SEMC;49000
05/11/2025;SAF;SAFACAM;28500
05/11/2025;SOCAP;SOCAPALM;48500
05/11/2025;REG;LAREGIONALE;42000
05/11/2025;BANGE;BANGE;207350
05/11/2025;SCGRE;SCG-Re;21500
03/11/2025;SEMC;SEMC;49000
03/11/2025;SAF;SAFACAM;28500
03/11/2025;SOCAP;SOCAPALM;48500
03/11/2025;REG;LAREGIONALE;42000
03/11/2025;BANGE;BANGE;207350
03/11/2025;SCGRE;SCG-Re;21500
03/11/2025;SAF;SAFACAM;28500
03/11/2025;SOCAP;SOCAPALM;48500
03/11/2025;REG;LAREGIONALE;42000
03/11/2025;SCGRE;SCG-Re;21500
04/11/2025;SEMC;SEMC;49000
04/11/2025;SAF;SAFACAM;28500
04/11/2025;SOCAP;SOCAPALM;48500
04/11/2025;REG;LAREGIONALE;42000
04/11/2025;BANGE;BANGE;207350
04/11/2025;SCGRE;SCG-Re;21500
06/11/2025;SEMC;SEMC;49000
